Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
3.236939416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.236940416666667, 0, 1, 0, 1, 1, 1, 1, 1
3.237016166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.237016250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.237067416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.237068416666667, 0, 1, 0, 1, 1, 1, 1, 1
3.237169833333334, 0, 1, 1, 1, 1, 1, 1, 1
3.237169916666667, 0, 0, 1, 1, 1, 1, 1, 1
3.237221000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.237222000000000, 0, 1, 0, 1, 1, 1, 1, 1
3.237758666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.237758750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.237784250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.237785250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.237886666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.237886750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.237989083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.237990083333333, 0, 1, 0, 1, 1, 1, 1, 1
3.249780500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.249780583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.249936500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.249937583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.249988583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.250014583333333, 0, 1, 1, 1, 1, 1, 1, 1
3.250015583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.250066583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250066666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.250092583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250093583333333, 0, 1, 0, 1, 1, 1, 1, 1
3.250248583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250248666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.250274583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250275666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.250352583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250352666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.250534583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250535666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.250638583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250638666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.250664583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250665666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.250924583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250924666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.250950583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250951666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.250976583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.250976666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.251028583333333, 0, 1, 1, 1, 1, 1, 1, 1
3.251029666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.251080666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.251106666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251107666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.251210666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251210750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.251418666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251419750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.251496666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251496750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.251574666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251575750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.251600666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251600750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.251704666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251705750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.251782666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251782750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.251990666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.251991750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.252068666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.252068750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.252146666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.252147750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.252172750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.252250750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.252251750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.252354750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.252354833333333, 0, 0, 1, 1, 1, 1, 1, 1
3.252380750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.252381750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.252484750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.252484833333333, 0, 0, 1, 1, 1, 1, 1, 1
3.252588750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.252589833333333, 0, 1, 0, 1, 1, 1, 1, 1
3.254245500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.254245583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.254271083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.254272083333333, 0, 1, 0, 1, 1, 1, 1, 1
3.254296666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.254296750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.254399166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.254400166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.254450333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.254450416666667, 0, 0, 1, 1, 1, 1, 1, 1
3.254475916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.254476916666667, 0, 1, 0, 1, 1, 1, 1, 1
3.254527083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.254527166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.254731916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.254732916666667, 0, 1, 0, 1, 1, 1, 1, 1
3.254808750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.254808833333334, 0, 0, 1, 1, 1, 1, 1, 1
3.255013583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.255014583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.255090333333333, 0, 1, 1, 1, 1, 1, 1, 1
3.255090416666667, 0, 0, 1, 1, 1, 1, 1, 1
3.255295166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.255296166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.255372000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.255576833333333, 0, 1, 1, 1, 1, 1, 1, 1
3.255577833333334, 0, 1, 0, 1, 1, 1, 1, 1
3.255653583333333, 0, 1, 1, 1, 1, 1, 1, 1
3.255653666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.255858416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.255859416666667, 0, 1, 0, 1, 1, 1, 1, 1
3.255935166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.255935250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.256140083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.256141083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.256216833333334, 0, 1, 1, 1, 1, 1, 1, 1
3.256216916666667, 0, 0, 1, 1, 1, 1, 1, 1
3.256421666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.256422666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.256498416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.256498500000000, 0, 0, 1, 1, 1, 1, 1, 1
3.256549666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.256550666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.256652083333333, 0, 0, 1, 1, 1, 1, 1, 1
3.256703250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.256704250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.257445666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.257445750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.257471333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.257472333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.257573750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.257676166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.257677166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.269750000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.269750083333334, 0, 0, 1, 1, 1, 1, 1, 1
3.269906000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.269907083333333, 0, 1, 0, 1, 1, 1, 1, 1
3.269958083333333, 0, 0, 1, 1, 1, 1, 1, 1
3.269984000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.269985083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.270036083333334, 0, 0, 1, 1, 1, 1, 1, 1
3.270062083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270063083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.270218083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270218166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.270244083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270245166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.270322083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.270322166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.270504083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270505166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.270608083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.270608166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.270634083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270635166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.270894083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270894166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.270920083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270921166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.270946083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.270946166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.270998083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.270999166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.271050166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.271076083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.271077166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.271180166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.271388166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271389250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.271466166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271466250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.271544166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271545250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.271570166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271570250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.271674166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271675250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.271752166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271752250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.271960166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.271961250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.272038166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.272038250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.272116166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.272117250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.272142250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.272220166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.272221250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.272324250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.272324333333334, 0, 0, 1, 1, 1, 1, 1, 1
3.272350250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.272351250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.272454250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.272454333333334, 0, 0, 1, 1, 1, 1, 1, 1
3.272558250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.272559333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.274750833333333, 0, 1, 1, 1, 1, 1, 1, 1
3.274750916666667, 0, 0, 1, 1, 1, 1, 1, 1
3.274776500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.274777500000000, 0, 1, 0, 1, 1, 1, 1, 1
3.274802083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.274802166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.274904500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.274905500000000, 0, 1, 0, 1, 1, 1, 1, 1
3.274955666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.274955750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.274981333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.274982333333333, 0, 1, 0, 1, 1, 1, 1, 1
3.275032500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.275032583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.275237333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.275238333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.275314083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.275314166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.275518916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.275519916666667, 0, 1, 0, 1, 1, 1, 1, 1
3.275595750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.275800583333333, 0, 1, 1, 1, 1, 1, 1, 1
3.275801583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.275877333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.275877416666667, 0, 0, 1, 1, 1, 1, 1, 1
3.276082166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.276083166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.276158916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.276159000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.276363750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.276364750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.276440583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.276440666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.276645416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.276646416666667, 0, 1, 0, 1, 1, 1, 1, 1
3.276722166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.276722250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.276927000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.276928000000000, 0, 1, 0, 1, 1, 1, 1, 1
3.277003833333334, 0, 0, 1, 1, 1, 1, 1, 1
3.277055000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.277056000000000, 0, 1, 0, 1, 1, 1, 1, 1
3.277157416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.277157500000000, 0, 0, 1, 1, 1, 1, 1, 1
3.277208666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.277209666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.277976416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.277976500000000, 0, 0, 1, 1, 1, 1, 1, 1
3.278002083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.278003083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.278104416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.278104500000000, 0, 0, 1, 1, 1, 1, 1, 1
3.278206833333333, 0, 1, 1, 1, 1, 1, 1, 1
3.278207833333334, 0, 1, 0, 1, 1, 1, 1, 1
3.289719500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.289719583333333, 0, 0, 1, 1, 1, 1, 1, 1
3.289875500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.289876583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.289927583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.289953500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.289954583333333, 0, 1, 0, 1, 1, 1, 1, 1
3.290005583333333, 0, 0, 1, 1, 1, 1, 1, 1
3.290031583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290032583333334, 0, 1, 0, 1, 1, 1, 1, 1
3.290187583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290187666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.290213583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290214666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.290291583333333, 0, 1, 1, 1, 1, 1, 1, 1
3.290291666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.290473583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290474666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.290577583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290577666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.290603583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290604666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.290863583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290863666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.290915583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290916666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.290941583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.290941666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.291019583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.291020666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.291149666666667, 0, 0, 1, 1, 1, 1, 1, 1
3.291357666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291358750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.291435666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291435750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.291513666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291514750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.291539666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291539750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.291643666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291644750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.291721666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291721750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.291929666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.291930750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.292007666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.292007750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.292033666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.292034750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.292085666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.292085750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.292111666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.292112750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.292189750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.292215666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.292216750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.292293750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.292319750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.292320750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.292423750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.292423833333333, 0, 0, 1, 1, 1, 1, 1, 1
3.292527750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.292528833333333, 0, 1, 0, 1, 1, 1, 1, 1
3.294130666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.294130750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.294156333333333, 0, 1, 1, 1, 1, 1, 1, 1
3.294157333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.294181916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.294182000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.294284333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.294285333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.294335500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.294335583333333, 0, 0, 1, 1, 1, 1, 1, 1
3.294361166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.294362166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.294412333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.294412416666667, 0, 0, 1, 1, 1, 1, 1, 1
3.294617166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.294618166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.294693916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.294694000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.294898750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.294899750000000, 0, 1, 0, 1, 1, 1, 1, 1
3.294975583333334, 0, 0, 1, 1, 1, 1, 1, 1
3.295180416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.295181416666667, 0, 1, 0, 1, 1, 1, 1, 1
3.295257166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.295257250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.295462000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.295463000000000, 0, 1, 0, 1, 1, 1, 1, 1
3.295538750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.295538833333334, 0, 0, 1, 1, 1, 1, 1, 1
3.295743583333334, 0, 1, 1, 1, 1, 1, 1, 1
3.295744666666667, 0, 1, 0, 1, 1, 1, 1, 1
3.295820416666667, 0, 1, 1, 1, 1, 1, 1, 1
3.295820500000000, 0, 0, 1, 1, 1, 1, 1, 1
3.296025250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.296026250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.296102000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.296102083333333, 0, 0, 1, 1, 1, 1, 1, 1
3.296306833333333, 0, 1, 1, 1, 1, 1, 1, 1
3.296307833333334, 0, 1, 0, 1, 1, 1, 1, 1
3.296383666666667, 0, 1, 1, 1, 1, 1, 1, 1
3.296383750000000, 0, 0, 1, 1, 1, 1, 1, 1
3.296434833333334, 0, 1, 1, 1, 1, 1, 1, 1
3.296435833333334, 0, 1, 0, 1, 1, 1, 1, 1
3.296537250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.296537333333334, 0, 0, 1, 1, 1, 1, 1, 1
3.296588500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.296589500000000, 0, 1, 0, 1, 1, 1, 1, 1
3.297202916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.297203000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.297228500000000, 0, 1, 1, 1, 1, 1, 1, 1
3.297229500000000, 0, 1, 0, 1, 1, 1, 1, 1
3.297330916666667, 0, 1, 1, 1, 1, 1, 1, 1
3.297331000000000, 0, 0, 1, 1, 1, 1, 1, 1
3.297433333333334, 0, 1, 1, 1, 1, 1, 1, 1
3.297434333333333, 0, 1, 0, 1, 1, 1, 1, 1
3.309689000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.309689083333334, 0, 0, 1, 1, 1, 1, 1, 1
3.309845000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.309846083333333, 0, 1, 0, 1, 1, 1, 1, 1
3.309897000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.309897083333333, 0, 0, 1, 1, 1, 1, 1, 1
3.309923000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.309924083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.309975083333334, 0, 0, 1, 1, 1, 1, 1, 1
3.310001000000000, 0, 1, 1, 1, 1, 1, 1, 1
3.310002083333333, 0, 1, 0, 1, 1, 1, 1, 1
3.310157083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310157166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.310183083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310184083333334, 0, 1, 0, 1, 1, 1, 1, 1
3.310261083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.310261166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.310443083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310444166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.310547083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.310547166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.310573083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310574166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.310833083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.310833166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.310859083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310860166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.310885083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.310885166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.310989083333334, 0, 1, 1, 1, 1, 1, 1, 1
3.310990166666667, 0, 1, 0, 1, 1, 1, 1, 1
3.311119166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.311327166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311328250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.311405166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311405250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.311483166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311484250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.311509166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311509250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.311613166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311614250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.311691166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311691250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.311899166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311900250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.311977166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.311977250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.312055166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.312056250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.312159250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.312185166666667, 0, 1, 1, 1, 1, 1, 1, 1
3.312186250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.312263250000000, 0, 0, 1, 1, 1, 1, 1, 1
3.312289250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.312290250000000, 0, 1, 0, 1, 1, 1, 1, 1
3.312393250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.312393333333334, 0, 0, 1, 1, 1, 1, 1, 1
3.312497250000000, 0, 1, 1, 1, 1, 1, 1, 1
3.312498333333334, 0, 1, 0, 1, 1, 1, 1, 1
3.314662083333333, 0, 1, 1, 1, 1, 1, 1, 1
3.314662166666667, 0, 0, 1, 1, 1, 1, 1, 1
3.314687750000000, 0, 1, 1, 1, 1, 1, 1, 1
3.314688750000000, 0, 1, 0, 1, 1, 1, 1, 1
